MunicipioID;Nome;IBGE7;UFID;UF
1402;Riachão do Poço;2512762;12;PB
1403;Riacho de Santo Antônio;2512788;12;PB
1404;Riacho dos Cavalos;2512804;12;PB
1405;Rio Tinto;2512903;12;PB
1406;Salgadinho;2513000;12;PB
1407;Salgado de São Félix;2513109;12;PB
1408;Santa Cecília;2513158;12;PB
1409;Santa Cruz;2513208;12;PB
1410;Santa Helena;2513307;12;PB
1411;Santa Inês;2513356;12;PB
1412;Santa Luzia;2513406;12;PB
1413;Santa Rita;2513703;12;PB
1414;Santa Teresinha;2513802;12;PB
1415;Santana de Mangueira;2513505;12;PB
1416;Santana dos Garrotes;2513604;12;PB
1417;Santo André;2513851;12;PB
1418;São Bentinho;2513927;12;PB
1419;São Bento;2513901;12;PB
1420;São Domingos;2513968;12;PB
1421;São Domingos do Cariri;2513943;12;PB
1422;São Francisco;2513984;12;PB
1423;São João do Cariri;2514008;12;PB
1424;São João do Rio do Peixe;2500700;12;PB
1425;São João do Tigre;2514107;12;PB
1426;São José da Lagoa Tapada;2514206;12;PB
1427;São José de Caiana;2514305;12;PB
1428;São José de Espinharas;2514404;12;PB
1429;São José de Piranhas;2514503;12;PB
1430;São José de Princesa;2514552;12;PB
1431;São José do Bonfim;2514602;12;PB
1432;São José do Brejo do Cruz;2514651;12;PB
1433;São José do Sabugi;2514701;12;PB
1434;São José dos Cordeiros;2514800;12;PB
1435;São José dos Ramos;2514453;12;PB
1436;São Mamede;2514909;12;PB
1437;São Miguel de Taipu;2515005;12;PB
1438;São Sebastião de Lagoa de Roça;2515104;12;PB
1439;São Sebastião do Umbuzeiro;2515203;12;PB
1440;São Vicente do Seridó;2515401;12;PB
1441;Sapé;2515302;12;PB
1442;Serra Branca;2515500;12;PB
1443;Serra da Raiz;2515609;12;PB
1444;Serra Grande;2515708;12;PB
1445;Serra Redonda;2515807;12;PB
1446;Serraria;2515906;12;PB
1447;Sertãozinho;2515930;12;PB
1448;Sobrado;2515971;12;PB
1449;Solânea;2516003;12;PB
1450;Soledade;2516102;12;PB
1451;Sossêgo;2516151;12;PB
1452;Sousa;2516201;12;PB
1453;Sumé;2516300;12;PB
1454;Tacima;2516409;12;PB
1455;Taperoá;2516508;12;PB
1456;Tavares;2516607;12;PB
1457;Teixeira;2516706;12;PB
1458;Tenório;2516755;12;PB
1459;Triunfo;2516805;12;PB
1460;Uiraúna;2516904;12;PB
1461;Umbuzeiro;2517001;12;PB
1462;Várzea;2517100;12;PB
1463;Vieirópolis;2517209;12;PB
1464;Vista Serrana;2505501;12;PB
1465;Zabelê;2517407;12;PB
1466;Abreu e Lima;2600054;13;PE
1467;Afogados da Ingazeira;2600104;13;PE
1468;Afrânio;2600203;13;PE
1469;Agrestina;2600302;13;PE
1470;Água Preta;2600401;13;PE
1471;Águas Belas;2600500;13;PE
1472;Alagoinha;2600609;13;PE
1473;Aliança;2600708;13;PE
1474;Altinho;2600807;13;PE
1475;Amaraji;2600906;13;PE
1476;Angelim;2601003;13;PE
1477;Araçoiaba;2601052;13;PE
1478;Araripina;2601102;13;PE
1479;Arcoverde;2601201;13;PE
1480;Barra de Guabiraba;2601300;13;PE
1481;Barreiros;2601409;13;PE
1482;Belém de Maria;2601508;13;PE
1483;Belém do São Francisco;2601607;13;PE
1484;Belo Jardim;2601706;13;PE
1485;Betânia;2601805;13;PE
1486;Bezerros;2601904;13;PE
1487;Bodocó;2602001;13;PE
1488;Bom Conselho;2602100;13;PE
1489;Bom Jardim;2602209;13;PE
1490;Bonito;2602308;13;PE
1491;Brejão;2602407;13;PE
1492;Brejinho;2602506;13;PE
1493;Brejo da Madre de Deus;2602605;13;PE
1494;Buenos Aires;2602704;13;PE
1495;Buíque;2602803;13;PE
1496;Cabo de Santo Agostinho;2602902;13;PE
1497;Cabrobó;2603009;13;PE
1498;Cachoeirinha;2603108;13;PE
1499;Caetés;2603207;13;PE
1500;Calçado;2603306;13;PE
1501;Calumbi;2603405;13;PE
1502;Camaragibe;2603454;13;PE
1503;Camocim de São Félix;2603504;13;PE
1504;Camutanga;2603603;13;PE
1505;Canhotinho;2603702;13;PE
1506;Capoeiras;2603801;13;PE
1507;Carnaíba;2603900;13;PE
1508;Carnaubeira da Penha;2603926;13;PE
1509;Carpina;2604007;13;PE
1510;Caruaru;2604106;13;PE
1511;Casinhas;2604155;13;PE
1512;Catende;2604205;13;PE
1513;Cedro;2604304;13;PE
1514;Chã de Alegria;2604403;13;PE
1515;Chã Grande;2604502;13;PE
1516;Condado;2604601;13;PE
1517;Correntes;2604700;13;PE
1518;Cortês;2604809;13;PE
1519;Cumaru;2604908;13;PE
1520;Cupira;2605004;13;PE
1521;Custódia;2605103;13;PE
1522;Dormentes;2605152;13;PE
1523;Escada;2605202;13;PE
1524;Exu;2605301;13;PE
1525;Feira Nova;2605400;13;PE
1526;Fernando de Noronha;2605459;13;PE
1527;Ferreiros;2605509;13;PE
1528;Flores;2605608;13;PE
1529;Floresta;2605707;13;PE
1530;Frei Miguelinho;2605806;13;PE
1531;Gameleira;2605905;13;PE
1532;Garanhuns;2606002;13;PE
1533;Glória do Goitá;2606101;13;PE
1534;Goiana;2606200;13;PE
1535;Granito;2606309;13;PE
1536;Gravatá;2606408;13;PE
1537;Iati;2606507;13;PE
1538;Ibimirim;2606606;13;PE
1539;Ibirajuba;2606705;13;PE
1540;Igarassu;2606804;13;PE
1541;Iguaracy;2606903;13;PE
1542;Ilha de Itamaracá;2607604;13;PE
1543;Inajá;2607000;13;PE
1544;Ingazeira;2607109;13;PE
1545;Ipojuca;2607208;13;PE
1546;Ipubi;2607307;13;PE
1547;Itacuruba;2607406;13;PE
1548;Itaíba;2607505;13;PE
1549;Itambé;2607653;13;PE
1550;Itapetim;2607703;13;PE
1551;Itapissuma;2607752;13;PE
1552;Itaquitinga;2607802;13;PE
1553;Jaboatão dos Guararapes;2607901;13;PE
1554;Jaqueira;2607950;13;PE
1555;Jataúba;2608008;13;PE
1556;Jatobá;2608057;13;PE
1557;João Alfredo;2608107;13;PE
1558;Joaquim Nabuco;2608206;13;PE
1559;Jucati;2608255;13;PE
1560;Jupi;2608305;13;PE
1561;Jurema;2608404;13;PE
1562;Lagoa de Itaenga;2608503;13;PE
1563;Lagoa do Carro;2608453;13;PE
1564;Lagoa do Ouro;2608602;13;PE
1565;Lagoa dos Gatos;2608701;13;PE
1566;Lagoa Grande;2608750;13;PE
1567;Lajedo;2608800;13;PE
1568;Limoeiro;2608909;13;PE
1569;Macaparana;2609006;13;PE
1570;Machados;2609105;13;PE
1571;Manari;2609154;13;PE
1572;Maraial;2609204;13;PE
1573;Mirandiba;2609303;13;PE
1574;Moreilândia;2614303;13;PE
1575;Moreno;2609402;13;PE
1576;Nazaré da Mata;2609501;13;PE
1577;Olinda;2609600;13;PE
1578;Orobó;2609709;13;PE
1579;Orocó;2609808;13;PE
1580;Ouricuri;2609907;13;PE
1581;Palmares;2610004;13;PE
1582;Palmeirina;2610103;13;PE
1583;Panelas;2610202;13;PE
1584;Paranatama;2610301;13;PE
1585;Parnamirim;2610400;13;PE
1586;Passira;2610509;13;PE
1587;Paudalho;2610608;13;PE
1588;Paulista;2610707;13;PE
1589;Pedra;2610806;13;PE
1590;Pesqueira;2610905;13;PE
1591;Petrolândia;2611002;13;PE
1592;Petrolina;2611101;13;PE
1593;Poção;2611200;13;PE
1594;Pombos;2611309;13;PE
1595;Primavera;2611408;13;PE
1596;Quipapá;2611507;13;PE
1597;Quixaba;2611533;13;PE
1598;Recife;2611606;13;PE
1599;Riacho das Almas;2611705;13;PE
1600;Ribeirão;2611804;13;PE
1601;Rio Formoso;2611903;13;PE
1602;Sairé;2612000;13;PE
1603;Salgadinho;2612109;13;PE
1604;Salgueiro;2612208;13;PE
1605;Saloá;2612307;13;PE
1606;Sanharó;2612406;13;PE
1607;Santa Cruz;2612455;13;PE
1608;Santa Cruz da Baixa Verde;2612471;13;PE
1609;Santa Cruz do Capibaribe;2612505;13;PE
1610;Santa Filomena;2612554;13;PE
1611;Santa Maria da Boa Vista;2612604;13;PE
1612;Santa Maria do Cambucá;2612703;13;PE
1613;Santa Terezinha;2612802;13;PE
1614;São Benedito do Sul;2612901;13;PE
1615;São Bento do Una;2613008;13;PE
1616;São Caitano;2613107;13;PE
1617;São João;2613206;13;PE
1618;São Joaquim do Monte;2613305;13;PE
1619;São José da Coroa Grande;2613404;13;PE
1620;São José do Belmonte;2613503;13;PE
1621;São José do Egito;2613602;13;PE
1622;São Lourenço da Mata;2613701;13;PE
1623;São Vicente Férrer;2613800;13;PE
1624;Serra Talhada;2613909;13;PE
1625;Serrita;2614006;13;PE
1626;Sertânia;2614105;13;PE
1627;Sirinhaém;2614204;13;PE
1628;Solidão;2614402;13;PE
1629;Surubim;2614501;13;PE
1630;Tabira;2614600;13;PE
1631;Tacaimbó;2614709;13;PE
1632;Tacaratu;2614808;13;PE
1633;Tamandaré;2614857;13;PE
1634;Taquaritinga do Norte;2615003;13;PE
1635;Terezinha;2615102;13;PE
1636;Terra Nova;2615201;13;PE
1637;Timbaúba;2615300;13;PE
1638;Toritama;2615409;13;PE
1639;Tracunhaém;2615508;13;PE
1640;Trindade;2615607;13;PE
1641;Triunfo;2615706;13;PE
1642;Tupanatinga;2615805;13;PE
1643;Tuparetama;2615904;13;PE
1644;Venturosa;2616001;13;PE
1645;Verdejante;2616100;13;PE
1646;Vertente do Lério;2616183;13;PE
1647;Vertentes;2616209;13;PE
1648;Vicência;2616308;13;PE
1649;Vitória de Santo Antão;2616407;13;PE
1650;Xexéu;2616506;13;PE
1651;Água Branca;2700102;14;AL
1652;Anadia;2700201;14;AL
1653;Arapiraca;2700300;14;AL
1654;Atalaia;2700409;14;AL
1655;Barra de Santo Antônio;2700508;14;AL
1656;Barra de São Miguel;2700607;14;AL
1657;Batalha;2700706;14;AL
1658;Belém;2700805;14;AL
1659;Belo Monte;2700904;14;AL
1660;Boca da Mata;2701001;14;AL
1661;Branquinha;2701100;14;AL
1662;Cacimbinhas;2701209;14;AL
1663;Cajueiro;2701308;14;AL
1664;Campestre;2701357;14;AL
1665;Campo Alegre;2701407;14;AL
1666;Campo Grande;2701506;14;AL
1667;Canapi;2701605;14;AL
1668;Capela;2701704;14;AL
1669;Carneiros;2701803;14;AL
1670;Chã Preta;2701902;14;AL
1671;Coité do Nóia;2702009;14;AL
1672;Colônia Leopoldina;2702108;14;AL
1673;Coqueiro Seco;2702207;14;AL
1674;Coruripe;2702306;14;AL
1675;Craíbas;2702355;14;AL
1676;Delmiro Gouveia;2702405;14;AL
1677;Dois Riachos;2702504;14;AL
1678;Estrela de Alagoas;2702553;14;AL
1679;Feira Grande;2702603;14;AL
1680;Feliz Deserto;2702702;14;AL
1681;Flexeiras;2702801;14;AL
1682;Girau do Ponciano;2702900;14;AL
1683;Ibateguara;2703007;14;AL
1684;Igaci;2703106;14;AL
1685;Igreja Nova;2703205;14;AL
1686;Inhapi;2703304;14;AL
1687;Jacaré dos Homens;2703403;14;AL
1688;Jacuípe;2703502;14;AL
1689;Japaratinga;2703601;14;AL
1690;Jaramataia;2703700;14;AL
1691;Jequiá da Praia;2703759;14;AL
1692;Joaquim Gomes;2703809;14;AL
1693;Jundiá;2703908;14;AL
1694;Junqueiro;2704005;14;AL
1695;Lagoa da Canoa;2704104;14;AL
1696;Limoeiro de Anadia;2704203;14;AL
1697;Maceió;2704302;14;AL
1698;Major Isidoro;2704401;14;AL
1699;Mar Vermelho;2704906;14;AL
1700;Maragogi;2704500;14;AL
1701;Maravilha;2704609;14;AL
1702;Marechal Deodoro;2704708;14;AL
1703;Maribondo;2704807;14;AL
1704;Mata Grande;2705002;14;AL
1705;Matriz de Camaragibe;2705101;14;AL
1706;Messias;2705200;14;AL
1707;Minador do Negrão;2705309;14;AL
1708;Monteirópolis;2705408;14;AL
1709;Murici;2705507;14;AL
1710;Novo Lino;2705606;14;AL
1711;Olho d'Água das Flores;2705705;14;AL
1712;Olho d'Água do Casado;2705804;14;AL
1713;Olho d'Água Grande;2705903;14;AL
1714;Olivença;2706000;14;AL
1715;Ouro Branco;2706109;14;AL
1716;Palestina;2706208;14;AL
1717;Palmeira dos Índios;2706307;14;AL
1718;Pão de Açúcar;2706406;14;AL
1719;Pariconha;2706422;14;AL
1720;Paripueira;2706448;14;AL
1721;Passo de Camaragibe;2706505;14;AL
1722;Paulo Jacinto;2706604;14;AL
1723;Penedo;2706703;14;AL
1724;Piaçabuçu;2706802;14;AL
1725;Pilar;2706901;14;AL
1726;Pindoba;2707008;14;AL
1727;Piranhas;2707107;14;AL
1728;Poço das Trincheiras;2707206;14;AL
1729;Porto Calvo;2707305;14;AL
1730;Porto de Pedras;2707404;14;AL
1731;Porto Real do Colégio;2707503;14;AL
1732;Quebrangulo;2707602;14;AL
1733;Rio Largo;2707701;14;AL
1734;Roteiro;2707800;14;AL
1735;Santa Luzia do Norte;2707909;14;AL
1736;Santana do Ipanema;2708006;14;AL
1737;Santana do Mundaú;2708105;14;AL
1738;São Brás;2708204;14;AL
1739;São José da Laje;2708303;14;AL
1740;São José da Tapera;2708402;14;AL
1741;São Luís do Quitunde;2708501;14;AL
1742;São Miguel dos Campos;2708600;14;AL
1743;São Miguel dos Milagres;2708709;14;AL
1744;São Sebastião;2708808;14;AL
1745;Satuba;2708907;14;AL
1746;Senador Rui Palmeira;2708956;14;AL
1747;Tanque d'Arca;2709004;14;AL
1748;Taquarana;2709103;14;AL
1749;Teotônio Vilela;2709152;14;AL
1750;Traipu;2709202;14;AL
1751;União dos Palmares;2709301;14;AL
1752;Viçosa;2709400;14;AL
1753;Amparo do São Francisco;2800100;15;SE
1754;Aquidabã;2800209;15;SE
1755;Aracaju;2800308;15;SE
1756;Arauá;2800407;15;SE
1757;Areia Branca;2800506;15;SE
1758;Barra dos Coqueiros;2800605;15;SE
1759;Boquim;2800670;15;SE
1760;Brejo Grande;2800704;15;SE
1761;Campo do Brito;2801009;15;SE
1762;Canhoba;2801108;15;SE
1763;Canindé de São Francisco;2801207;15;SE
1764;Capela;2801306;15;SE
1765;Carira;2801405;15;SE
1766;Carmópolis;2801504;15;SE
1767;Cedro de São João;2801603;15;SE
1768;Cristinápolis;2801702;15;SE
1769;Cumbe;2801900;15;SE
1770;Divina Pastora;2802007;15;SE
1771;Estância;2802106;15;SE
1772;Feira Nova;2802205;15;SE
1773;Frei Paulo;2802304;15;SE
1774;Gararu;2802403;15;SE
1775;General Maynard;2802502;15;SE
1776;Gracho Cardoso;2802601;15;SE
1777;Ilha das Flores;2802700;15;SE
1778;Indiaroba;2802809;15;SE
1779;Itabaiana;2802908;15;SE
1780;Itabaianinha;2803005;15;SE
1781;Itabi;2803104;15;SE
1782;Itaporanga d'Ajuda;2803203;15;SE
1783;Japaratuba;2803302;15;SE
1784;Japoatã;2803401;15;SE
1785;Lagarto;2803500;15;SE
1786;Laranjeiras;2803609;15;SE
1787;Macambira;2803708;15;SE
1788;Malhada dos Bois;2803807;15;SE
1789;Malhador;2803906;15;SE
1790;Maruim;2804003;15;SE
1791;Moita Bonita;2804102;15;SE
1792;Monte Alegre de Sergipe;2804201;15;SE
1793;Muribeca;2804300;15;SE
1794;Neópolis;2804409;15;SE
1795;Nossa Senhora Aparecida;2804458;15;SE
1796;Nossa Senhora da Glória;2804508;15;SE
1797;Nossa Senhora das Dores;2804607;15;SE
1798;Nossa Senhora de Lourdes;2804706;15;SE
1799;Nossa Senhora do Socorro;2804805;15;SE
1800;Pacatuba;2804904;15;SE
1801;Pedra Mole;2805000;15;SE
1802;Pedrinhas;2805109;15;SE
1803;Pinhão;2805208;15;SE
1804;Pirambu;2805307;15;SE
1805;Poço Redondo;2805406;15;SE
1806;Poço Verde;2805505;15;SE
1807;Porto da Folha;2805604;15;SE
1808;Propriá;2805703;15;SE
1809;Riachão do Dantas;2805802;15;SE
1810;Riachuelo;2805901;15;SE
1811;Ribeirópolis;2806008;15;SE
1812;Rosário do Catete;2806107;15;SE
1813;Salgado;2806206;15;SE
1814;Santa Luzia do Itanhy;2806305;15;SE
1815;Santa Rosa de Lima;2806503;15;SE
1816;Santana do São Francisco;2806404;15;SE
1817;Santo Amaro das Brotas;2806602;15;SE
1818;São Cristóvão;2806701;15;SE
1819;São Domingos;2806800;15;SE
1820;São Francisco;2806909;15;SE
1821;São Miguel do Aleixo;2807006;15;SE
1822;Simão Dias;2807105;15;SE
1823;Siriri;2807204;15;SE
1824;Telha;2807303;15;SE
1825;Tobias Barreto;2807402;15;SE
1826;Tomar do Geru;2807501;15;SE
1827;Umbaúba;2807600;15;SE
1828;Abaíra;2900108;16;BA
1829;Abaré;2900207;16;BA
1830;Acajutiba;2900306;16;BA
1831;Adustina;2900355;16;BA
1832;Água Fria;2900405;16;BA
1833;Aiquara;2900603;16;BA
1834;Alagoinhas;2900702;16;BA
1835;Alcobaça;2900801;16;BA
1836;Almadina;2900900;16;BA
1837;Amargosa;2901007;16;BA
1838;Amélia Rodrigues;2901106;16;BA
1839;América Dourada;2901155;16;BA
1840;Anagé;2901205;16;BA
1841;Andaraí;2901304;16;BA
1842;Andorinha;2901353;16;BA
1843;Angical;2901403;16;BA
1844;Anguera;2901502;16;BA
1845;Antas;2901601;16;BA
1846;Antônio Cardoso;2901700;16;BA
1847;Antônio Gonçalves;2901809;16;BA
1848;Aporá;2901908;16;BA
1849;Apuarema;2901957;16;BA
1850;Araçás;2902054;16;BA
1851;Aracatu;2902005;16;BA
1852;Araci;2902104;16;BA
1853;Aramari;2902203;16;BA
1854;Arataca;2902252;16;BA
1855;Aratuípe;2902302;16;BA
1856;Aurelino Leal;2902401;16;BA
1857;Baianópolis;2902500;16;BA
1858;Baixa Grande;2902609;16;BA
1859;Banzaê;2902658;16;BA
1860;Barra;2902708;16;BA
1861;Barra da Estiva;2902807;16;BA
1862;Barra do Choça;2902906;16;BA
1863;Barra do Mendes;2903003;16;BA
1864;Barra do Rocha;2903102;16;BA
1865;Barreiras;2903201;16;BA
1866;Barro Alto;2903235;16;BA
1867;Barro Preto;2903300;16;BA
1868;Barrocas;2903276;16;BA
1869;Belmonte;2903409;16;BA
1870;Belo Campo;2903508;16;BA
1871;Biritinga;2903607;16;BA
1872;Boa Nova;2903706;16;BA
1873;Boa Vista do Tupim;2903805;16;BA
1874;Bom Jesus da Lapa;2903904;16;BA
1875;Bom Jesus da Serra;2903953;16;BA
1876;Boninal;2904001;16;BA
1877;Bonito;2904050;16;BA
1878;Boquira;2904100;16;BA
1879;Botuporã;2904209;16;BA
1880;Brejões;2904308;16;BA
1881;Brejolândia;2904407;16;BA
1882;Brotas de Macaúbas;2904506;16;BA
1883;Brumado;2904605;16;BA
1884;Buerarema;2904704;16;BA
1885;Buritirama;2904753;16;BA
1886;Caatiba;2904803;16;BA
1887;Cabaceiras do Paraguaçu;2904852;16;BA
1888;Cachoeira;2904902;16;BA
1889;Caculé;2905008;16;BA
1890;Caém;2905107;16;BA
1891;Caetanos;2905156;16;BA
1892;Caetité;2905206;16;BA
1893;Cafarnaum;2905305;16;BA
1894;Cairu;2905404;16;BA
1895;Caldeirão Grande;2905503;16;BA
1896;Camacan;2905602;16;BA
1897;Camaçari;2905701;16;BA
1898;Camamu;2905800;16;BA
1899;Campo Alegre de Lourdes;2905909;16;BA
1900;Campo Formoso;2906006;16;BA
1901;Canápolis;2906105;16;BA
1902;Canarana;2906204;16;BA
1903;Canavieiras;2906303;16;BA
1904;Candeal;2906402;16;BA
1905;Candeias;2906501;16;BA
1906;Candiba;2906600;16;BA
1907;Cândido Sales;2906709;16;BA
1908;Cansanção;2906808;16;BA
1909;Canudos;2906824;16;BA
1910;Capela do Alto Alegre;2906857;16;BA
1911;Capim Grosso;2906873;16;BA
1912;Caraíbas;2906899;16;BA
1913;Caravelas;2906907;16;BA
1914;Cardeal da Silva;2907004;16;BA
1915;Carinhanha;2907103;16;BA
1916;Casa Nova;2907202;16;BA
1917;Castro Alves;2907301;16;BA
1918;Catolândia;2907400;16;BA
1919;Catu;2907509;16;BA
1920;Caturama;2907558;16;BA
1921;Central;2907608;16;BA
1922;Chorrochó;2907707;16;BA
1923;Cícero Dantas;2907806;16;BA
1924;Cipó;2907905;16;BA
1925;Coaraci;2908002;16;BA
1926;Cocos;2908101;16;BA
1927;Conceição da Feira;2908200;16;BA
1928;Conceição do Almeida;2908309;16;BA
1929;Conceição do Coité;2908408;16;BA
1930;Conceição do Jacuípe;2908507;16;BA
1931;Conde;2908606;16;BA
1932;Condeúba;2908705;16;BA
1933;Contendas do Sincorá;2908804;16;BA
1934;Coração de Maria;2908903;16;BA
1935;Cordeiros;2909000;16;BA
1936;Coribe;2909109;16;BA
1937;Coronel João Sá;2909208;16;BA
1938;Correntina;2909307;16;BA
1939;Cotegipe;2909406;16;BA
1940;Cravolândia;2909505;16;BA
1941;Crisópolis;2909604;16;BA
1942;Cristópolis;2909703;16;BA
1943;Cruz das Almas;2909802;16;BA
1944;Curaçá;2909901;16;BA
1945;Dário Meira;2910008;16;BA
1946;Dias d'Ávila;2910057;16;BA
1947;Dom Basílio;2910107;16;BA
1948;Dom Macedo Costa;2910206;16;BA
1949;Elísio Medrado;2910305;16;BA
1950;Encruzilhada;2910404;16;BA
1951;Entre Rios;2910503;16;BA
1952;Érico Cardoso;2900504;16;BA
1953;Esplanada;2910602;16;BA
1954;Euclides da Cunha;2910701;16;BA
1955;Eunápolis;2910727;16;BA
1956;Fátima;2910750;16;BA
1957;Feira da Mata;2910776;16;BA
1958;Feira de Santana;2910800;16;BA
1959;Filadélfia;2910859;16;BA
1960;Firmino Alves;2910909;16;BA
1961;Floresta Azul;2911006;16;BA
1962;Formosa do Rio Preto;2911105;16;BA
1963;Gandu;2911204;16;BA
1964;Gavião;2911253;16;BA
1965;Gentio do Ouro;2911303;16;BA
1966;Glória;2911402;16;BA
1967;Gongogi;2911501;16;BA
1968;Governador Mangabeira;2911600;16;BA
1969;Guajeru;2911659;16;BA
1970;Guanambi;2911709;16;BA
1971;Guaratinga;2911808;16;BA
1972;Heliópolis;2911857;16;BA
1973;Iaçu;2911907;16;BA
1974;Ibiassucê;2912004;16;BA
1975;Ibicaraí;2912103;16;BA
1976;Ibicoara;2912202;16;BA
1977;Ibicuí;2912301;16;BA
1978;Ibipeba;2912400;16;BA
1979;Ibipitanga;2912509;16;BA
1980;Ibiquera;2912608;16;BA
1981;Ibirapitanga;2912707;16;BA
1982;Ibirapuã;2912806;16;BA
1983;Ibirataia;2912905;16;BA
1984;Ibitiara;2913002;16;BA
1985;Ibititá;2913101;16;BA
1986;Ibotirama;2913200;16;BA
1987;Ichu;2913309;16;BA
1988;Igaporã;2913408;16;BA
1989;Igrapiúna;2913457;16;BA
1990;Iguaí;2913507;16;BA
1991;Ilhéus;2913606;16;BA
1992;Inhambupe;2913705;16;BA
1993;Ipecaetá;2913804;16;BA
1994;Ipiaú;2913903;16;BA
1995;Ipirá;2914000;16;BA
1996;Ipupiara;2914109;16;BA
1997;Irajuba;2914208;16;BA
1998;Iramaia;2914307;16;BA
1999;Iraquara;2914406;16;BA
2000;Irará;2914505;16;BA
2001;Irecê;2914604;16;BA
2002;Itabela;2914653;16;BA
2003;Itaberaba;2914703;16;BA
2004;Itabuna;2914802;16;BA
2005;Itacaré;2914901;16;BA
2006;Itaeté;2915007;16;BA
2007;Itagi;2915106;16;BA
2008;Itagibá;2915205;16;BA
2009;Itagimirim;2915304;16;BA
2010;Itaguaçu da Bahia;2915353;16;BA
2011;Itaju do Colônia;2915403;16;BA
2012;Itajuípe;2915502;16;BA
2013;Itamaraju;2915601;16;BA
2014;Itamari;2915700;16;BA
2015;Itambé;2915809;16;BA
2016;Itanagra;2915908;16;BA
2017;Itanhém;2916005;16;BA
2018;Itaparica;2916104;16;BA
2019;Itapé;2916203;16;BA
2020;Itapebi;2916302;16;BA
2021;Itapetinga;2916401;16;BA
2022;Itapicuru;2916500;16;BA
2023;Itapitanga;2916609;16;BA
2024;Itaquara;2916708;16;BA
2025;Itarantim;2916807;16;BA
2026;Itatim;2916856;16;BA
2027;Itiruçu;2916906;16;BA
2028;Itiúba;2917003;16;BA
2029;Itororó;2917102;16;BA
2030;Ituaçu;2917201;16;BA
2031;Ituberá;2917300;16;BA
2032;Iuiu;2917334;16;BA
2033;Jaborandi;2917359;16;BA
2034;Jacaraci;2917409;16;BA
2035;Jacobina;2917508;16;BA
2036;Jaguaquara;2917607;16;BA
2037;Jaguarari;2917706;16;BA
2038;Jaguaripe;2917805;16;BA
2039;Jandaíra;2917904;16;BA
2040;Jequié;2918001;16;BA
2041;Jeremoabo;2918100;16;BA
2042;Jiquiriçá;2918209;16;BA
2043;Jitaúna;2918308;16;BA
2044;João Dourado;2918357;16;BA
2045;Juazeiro;2918407;16;BA
2046;Jucuruçu;2918456;16;BA
2047;Jussara;2918506;16;BA
2048;Jussari;2918555;16;BA
2049;Jussiape;2918605;16;BA
2050;Lafaiete Coutinho;2918704;16;BA
2051;Lagoa Real;2918753;16;BA
2052;Laje;2918803;16;BA
2053;Lajedão;2918902;16;BA
2054;Lajedinho;2919009;16;BA
2055;Lajedo do Tabocal;2919058;16;BA
2056;Lamarão;2919108;16;BA
2057;Lapão;2919157;16;BA
2058;Lauro de Freitas;2919207;16;BA
2059;Lençóis;2919306;16;BA
2060;Licínio de Almeida;2919405;16;BA
2061;Livramento de Nossa Senhora;2919504;16;BA
2062;Luís Eduardo Magalhães;2919553;16;BA
2063;Macajuba;2919603;16;BA
2064;Macarani;2919702;16;BA
2065;Macaúbas;2919801;16;BA
2066;Macururé;2919900;16;BA
2067;Madre de Deus;2919926;16;BA
2068;Maetinga;2919959;16;BA
2069;Maiquinique;2920007;16;BA
2070;Mairi;2920106;16;BA
2071;Malhada;2920205;16;BA
2072;Malhada de Pedras;2920304;16;BA
2073;Manoel Vitorino;2920403;16;BA
2074;Mansidão;2920452;16;BA
2075;Maracás;2920502;16;BA
2076;Maragogipe;2920601;16;BA
2077;Maraú;2920700;16;BA
2078;Marcionílio Souza;2920809;16;BA
2079;Mascote;2920908;16;BA
2080;Mata de São João;2921005;16;BA
2081;Matina;2921054;16;BA
2082;Medeiros Neto;2921104;16;BA
2083;Miguel Calmon;2921203;16;BA
2084;Milagres;2921302;16;BA
2085;Mirangaba;2921401;16;BA
2086;Mirante;2921450;16;BA
2087;Monte Santo;2921500;16;BA
2088;Morpará;2921609;16;BA
2089;Morro do Chapéu;2921708;16;BA
2090;Mortugaba;2921807;16;BA
2091;Mucugê;2921906;16;BA
2092;Mucuri;2922003;16;BA
2093;Mulungu do Morro;2922052;16;BA
2094;Mundo Novo;2922102;16;BA
2095;Muniz Ferreira;2922201;16;BA
2096;Muquém do São Francisco;2922250;16;BA
2097;Muritiba;2922300;16;BA
2098;Mutuípe;2922409;16;BA
2099;Nazaré;2922508;16;BA
2100;Nilo Peçanha;2922607;16;BA
2101;Nordestina;2922656;16;BA
2102;Nova Canaã;2922706;16;BA
2103;Nova Fátima;2922730;16;BA
2104;Nova Ibiá;2922755;16;BA
2105;Nova Itarana;2922805;16;BA
2106;Nova Redenção;2922854;16;BA
2107;Nova Soure;2922904;16;BA
2108;Nova Viçosa;2923001;16;BA
2109;Novo Horizonte;2923035;16;BA
2110;Novo Triunfo;2923050;16;BA
2111;Olindina;2923100;16;BA
2112;Oliveira dos Brejinhos;2923209;16;BA
2113;Ouriçangas;2923308;16;BA
2114;Ourolândia;2923357;16;BA
2115;Palmas de Monte Alto;2923407;16;BA
2116;Palmeiras;2923506;16;BA
2117;Paramirim;2923605;16;BA
2118;Paratinga;2923704;16;BA
2119;Paripiranga;2923803;16;BA
2120;Pau Brasil;2923902;16;BA
2121;Paulo Afonso;2924009;16;BA
2122;Pé de Serra;2924058;16;BA
